"Postcode","annual_consume","year","type"
"4819",122991,2015,"gas"
"4822",24916,2015,"gas"
"4823",103011,2015,"gas"
"4824",82513,2015,"gas"
"4825",33357,2015,"gas"
"4826",45309,2015,"gas"
"4827",81856,2015,"gas"
"4834",294760,2015,"gas"
"4835",275534,2015,"gas"
"4836",60729,2015,"gas"
"4837",126041,2015,"gas"
"4838",54646,2015,"gas"
"4839",27149,2015,"gas"
"4841",435320,2015,"gas"
"4844",234847,2015,"gas"
"4845",102490,2015,"gas"
"4847",251771,2015,"gas"
"4849",96868,2015,"gas"
"4851",239435,2015,"gas"
"4854",294865,2015,"gas"
"4855",44294,2015,"gas"
"4856",10970,2015,"gas"
"4858",27829,2015,"gas"
"4861",178306,2015,"gas"
"4871",333915,2015,"gas"
"4872",269691,2015,"gas"
"4873",214331,2015,"gas"
"4874",99701,2015,"gas"
"4875",78502,2015,"gas"
"4876",206870,2015,"gas"
"4877",19910,2015,"gas"
"4878",8469,2015,"gas"
"4879",72638,2015,"gas"
"4881",347997,2015,"gas"
"4882",88020,2015,"gas"
"4884",84776,2015,"gas"
"4885",81505,2015,"gas"
"4891",247841,2015,"gas"
"4901",388805,2015,"gas"
"4902",297634,2015,"gas"
"4903",44048,2015,"gas"
"4904",336472,2015,"gas"
"4905",65731,2015,"gas"
"4906",124417,2015,"gas"
"4907",249693,2015,"gas"
"4908",80322,2015,"gas"
"4909",52897,2015,"gas"
"4911",47433,2015,"gas"
"4921",408997,2015,"gas"
"4924",27333,2015,"gas"
"4926",160122,2015,"gas"
"4927",65362,2015,"gas"
"4931",178694,2015,"gas"
"4941",381476,2015,"gas"
"4942",101869,2015,"gas"
"4944",89008,2015,"gas"
"5011",192875,2015,"gas"
"5012",117628,2015,"gas"
"5013",51276,2015,"gas"
"5014",345065,2015,"gas"
"5015",68897,2015,"gas"
"5017",203213,2015,"gas"
"5018",118260,2015,"gas"
"5021",358137,2015,"gas"
"5022",205301,2015,"gas"
"5025",391446,2015,"gas"
"5026",43913,2015,"gas"
"5032",260180,2015,"gas"
"5036",3443,2015,"gas"
"5037",323432,2015,"gas"
"5038",418134,2015,"gas"
"5041",247194,2015,"gas"
"5042",331103,2015,"gas"
"5044",191100,2015,"gas"
"5046",274650,2015,"gas"
"5047",11405,2015,"gas"
"5048",34243,2015,"gas"
"5049",86361,2015,"gas"
"5051",555019,2015,"gas"
"5052",110372,2015,"gas"
"5053",23924,2015,"gas"
"5056",445954,2015,"gas"
"5057",12637,2015,"gas"
"5059",31438,2015,"gas"
"5061",460835,2015,"gas"
"5062",310311,2015,"gas"
"5063",30673,2015,"gas"
"5066",258314,2015,"gas"
"5071",305092,2015,"gas"
"5074",45692,2015,"gas"
"5076",243117,2015,"gas"
"5081",346623,2015,"gas"
"5084",46373,2015,"gas"
"5085",57592,2015,"gas"
"5087",133383,2015,"gas"
"5089",33013,2015,"gas"
"5101",128899,2015,"gas"
"5102",148073,2015,"gas"
"5103",177495,2015,"gas"
"5104",227682,2015,"gas"
"5105",16372,2015,"gas"
"5106",46898,2015,"gas"
"5107",35817,2015,"gas"
"5109",92620,2015,"gas"
"5111",275445,2015,"gas"
"5113",55584,2015,"gas"
"5114",9277,2015,"gas"
"5121",423391,2015,"gas"
"5122",93106,2015,"gas"
"5124",40740,2015,"gas"
"5125",17844,2015,"gas"
"5126",280439,2015,"gas"
"5131",195301,2015,"gas"
"5133",119148,2015,"gas"
"5141",261662,2015,"gas"
"5142",268948,2015,"gas"
"5143",166476,2015,"gas"
"5144",334088,2015,"gas"
"5145",92552,2015,"gas"
"5146",57049,2015,"gas"
"5151",468541,2015,"gas"
"5152",146492,2015,"gas"
"5154",85048,2015,"gas"
"5161",363172,2015,"gas"
"5165",188614,2015,"gas"
"5171",483212,2015,"gas"
"5172",73477,2015,"gas"
"5175",191423,2015,"gas"
"5176",35340,2015,"gas"
"5211",529429,2015,"gas"
"5212",255268,2015,"gas"
"5213",244764,2015,"gas"
"5215",157284,2015,"gas"
"5216",225771,2015,"gas"
"5221",205965,2015,"gas"
"5222",65631,2015,"gas"
"5223",293965,2015,"gas"
"5224",251614,2015,"gas"
"5231",318916,2015,"gas"
"5232",55712,2015,"gas"
"5233",247392,2015,"gas"
"5234",28386,2015,"gas"
"5235",211193,2015,"gas"
"5236",189496,2015,"gas"
"5237",235305,2015,"gas"
"5241",255097,2015,"gas"
"5242",222787,2015,"gas"
"5243",102737,2015,"gas"
"5244",81903,2015,"gas"
"5245",48286,2015,"gas"
"5246",183315,2015,"gas"
"5247",156792,2015,"gas"
"5248",67512,2015,"gas"
"5249",40983,2015,"gas"
"5251",422820,2015,"gas"
"5252",59194,2015,"gas"
"5253",113035,2015,"gas"
"5254",78946,2015,"gas"
"5256",216925,2015,"gas"
"5258",404961,2015,"gas"
"5262",2271,2015,"gas"
"5268",196701,2015,"gas"
"5271",410983,2015,"gas"
"5272",52290,2015,"gas"
"5275",175235,2015,"gas"
"5281",291781,2015,"gas"
"5282",215831,2015,"gas"
"5283",349274,2015,"gas"
"5291",53520,2015,"gas"
"5292",8241,2015,"gas"
"5293",25297,2015,"gas"
"5294",5998,2015,"gas"
"5296",79146,2015,"gas"
"5298",198582,2015,"gas"
"5341",256023,2015,"gas"
"5342",262288,2015,"gas"
"5343",214756,2015,"gas"
"5344",279794,2015,"gas"
"5345",443204,2015,"gas"
"5346",188297,2015,"gas"
"5347",57348,2015,"gas"
"5348",292611,2015,"gas"
"5349",70048,2015,"gas"
"5351",303840,2015,"gas"
"5366",59838,2015,"gas"
"5367",37930,2015,"gas"
"5368",35314,2015,"gas"
"5371",220487,2015,"gas"
"5373",130608,2015,"gas"
"5381",26595,2015,"gas"
"5382",47625,2015,"gas"
"5383",16433,2015,"gas"
"5384",450189,2015,"gas"
"5386",196798,2015,"gas"
"5391",141899,2015,"gas"
"5392",23182,2015,"gas"
"5394",53759,2015,"gas"
"5395",9588,2015,"gas"
"5396",39822,2015,"gas"
"5397",116561,2015,"gas"
"5398",53369,2015,"gas"
"5473",3168,2015,"gas"
"5482",2311,2015,"gas"
"5551",311920,2015,"gas"
"5552",260419,2015,"gas"
"5553",89923,2015,"gas"
"5554",402327,2015,"gas"
"5555",156838,2015,"gas"
"5556",35459,2015,"gas"
"5571",450787,2015,"gas"
"5661",31120,2015,"gas"
"5662",145571,2015,"gas"
"5663",228645,2015,"gas"
"5664",203800,2015,"gas"
"5665",130159,2015,"gas"
"5666",146118,2015,"gas"
"5667",166730,2015,"gas"
"5766",20413,2015,"gas"
"5768",291659,2015,"gas"
"5800",3626,2015,"gas"
"5801",385406,2015,"gas"
"5802",288584,2015,"gas"
"5803",192578,2015,"gas"
"5804",76421,2015,"gas"
"5807",78777,2015,"gas"
"5808",55109,2015,"gas"
"5809",112325,2015,"gas"
"5811",38621,2015,"gas"
"5812",26305,2015,"gas"
"5813",136795,2015,"gas"
"5814",28290,2015,"gas"
"5815",36273,2015,"gas"
"5817",8464,2015,"gas"
"5851",95509,2015,"gas"
"5853",73883,2015,"gas"
"5854",217106,2015,"gas"
"5855",117486,2015,"gas"
"5856",49923,2015,"gas"
"5861",90731,2015,"gas"
"5862",18856,2015,"gas"
"5863",52635,2015,"gas"
"5864",82974,2015,"gas"
"5865",48949,2015,"gas"
"5866",54979,2015,"gas"
"5871",47311,2015,"gas"
"5872",39591,2015,"gas"
"5911",247559,2015,"gas"
"5912",276706,2015,"gas"
"5913",338592,2015,"gas"
"5914",233517,2015,"gas"
"5915",218632,2015,"gas"
"5916",161763,2015,"gas"
"5921",230550,2015,"gas"
"5922",179909,2015,"gas"
"5923",69822,2015,"gas"
"5924",110087,2015,"gas"
"5925",96089,2015,"gas"
"5926",118135,2015,"gas"
"5927",40933,2015,"gas"
"5928",79198,2015,"gas"
"5931",327868,2015,"gas"
"5932",199601,2015,"gas"
"5935",140582,2015,"gas"
"5941",218933,2015,"gas"
"5943",42722,2015,"gas"
"5944",138451,2015,"gas"
"5951",177541,2015,"gas"
"5953",374755,2015,"gas"
"5954",100103,2015,"gas"
"5961",482526,2015,"gas"
"5962",75885,2015,"gas"
"5963",78416,2015,"gas"
"5964",70510,2015,"gas"
"5966",82571,2015,"gas"
"5971",202608,2015,"gas"
"5973",104739,2015,"gas"
"5975",264397,2015,"gas"
"5976",50344,2015,"gas"
"5977",12800,2015,"gas"
"5981",329693,2015,"gas"
"5984",42518,2015,"gas"
"5985",63846,2015,"gas"
"5986",94969,2015,"gas"
"5987",32849,2015,"gas"
"5988",228021,2015,"gas"
"5991",255338,2015,"gas"
"5993",248262,2015,"gas"
"5995",208885,2015,"gas"
"6006",1347,2015,"gas"
"6011",56977,2015,"gas"
"6012",17509,2015,"gas"
"6013",59598,2015,"gas"
"6014",104214,2015,"gas"
"6015",60442,2015,"gas"
"6017",134001,2015,"gas"
"6019",113334,2015,"gas"
"6031",358337,2015,"gas"
"6034",60910,2015,"gas"
"6035",158982,2015,"gas"
"6037",52381,2015,"gas"
"6039",197996,2015,"gas"
"6041",516236,2015,"gas"
"6042",384541,2015,"gas"
"6043",316415,2015,"gas"
"6044",79951,2015,"gas"
"6045",226387,2015,"gas"
"6049",226244,2015,"gas"
"6050",4627,2015,"gas"
"6051",307768,2015,"gas"
"6061",170689,2015,"gas"
"6063",116677,2015,"gas"
"6065",144267,2015,"gas"
"6067",176589,2015,"gas"
"6071",344517,2015,"gas"
"6074",155825,2015,"gas"
"6075",179638,2015,"gas"
"6077",148979,2015,"gas"
"6081",184278,2015,"gas"
"6082",40775,2015,"gas"
"6083",29530,2015,"gas"
"6085",163203,2015,"gas"
"6086",137931,2015,"gas"
"6088",184569,2015,"gas"
"6089",28622,2015,"gas"
"6091",34236,2015,"gas"
"6092",11659,2015,"gas"
"6093",258383,2015,"gas"
"6095",109927,2015,"gas"
"6096",63698,2015,"gas"
"6097",190215,2015,"gas"
"6099",77438,2015,"gas"
"6101",416269,2015,"gas"
"6102",201947,2015,"gas"
"6104",79912,2015,"gas"
"6105",43921,2015,"gas"
"6107",72963,2015,"gas"
"6109",45766,2015,"gas"
"6111",21285,2015,"gas"
"6112",30427,2015,"gas"
"6114",321939,2015,"gas"
"6116",76320,2015,"gas"
"6118",129879,2015,"gas"
"6121",205556,2015,"gas"
"6122",90110,2015,"gas"
"6123",60823,2015,"gas"
"6124",38780,2015,"gas"
"6125",80329,2015,"gas"
"6127",107460,2015,"gas"
"6129",219163,2015,"gas"
"6131",254085,2015,"gas"
"6132",230217,2015,"gas"
"6133",147108,2015,"gas"
"6134",94558,2015,"gas"
"6135",155501,2015,"gas"
"6136",323047,2015,"gas"
"6137",313478,2015,"gas"
"6141",115140,2015,"gas"
"6142",61960,2015,"gas"
"6143",56393,2015,"gas"
"6151",222401,2015,"gas"
"6153",5934,2015,"gas"
"6155",82618,2015,"gas"
"6161",231771,2015,"gas"
"6162",137443,2015,"gas"
"6163",298324,2015,"gas"
"6164",186291,2015,"gas"
"6165",206097,2015,"gas"
"6166",218969,2015,"gas"
"6171",468973,2015,"gas"
"6174",38629,2015,"gas"
"6176",137858,2015,"gas"
"6181",359273,2015,"gas"
"6191",523489,2015,"gas"
"6199",2665,2015,"gas"
"6211",536501,2015,"gas"
"6212",261740,2015,"gas"
"6213",198254,2015,"gas"
"6214",158631,2015,"gas"
"6215",214063,2015,"gas"
"6216",201773,2015,"gas"
"6217",298793,2015,"gas"
"6218",213817,2015,"gas"
"6219",52390,2015,"gas"
"6221",274255,2015,"gas"
"6222",227657,2015,"gas"
"6223",132608,2015,"gas"
"6224",267244,2015,"gas"
"6225",190408,2015,"gas"
"6226",279791,2015,"gas"
"6227",278994,2015,"gas"
"6228",171151,2015,"gas"
"6229",209479,2015,"gas"
"6231",337850,2015,"gas"
"6235",146936,2015,"gas"
"6237",20941,2015,"gas"
"6241",243778,2015,"gas"
"6243",119036,2015,"gas"
"6245",348545,2015,"gas"
"6247",149893,2015,"gas"
"6251",19841,2015,"gas"
"6252",10844,2015,"gas"
"6255",70645,2015,"gas"
"6261",49096,2015,"gas"
"6262",44512,2015,"gas"
"6265",65196,2015,"gas"
"6267",192850,2015,"gas"
"6268",26301,2015,"gas"
"6269",191633,2015,"gas"
"6271",161239,2015,"gas"
"6273",9900,2015,"gas"
"6274",27872,2015,"gas"
"6276",9780,2015,"gas"
"6277",19547,2015,"gas"
"6278",3535,2015,"gas"
"6281",107492,2015,"gas"
"6285",68106,2015,"gas"
"6286",79538,2015,"gas"
"6287",84452,2015,"gas"
"6289",2787,2015,"gas"
"6291",282292,2015,"gas"
"6294",68241,2015,"gas"
"6295",46754,2015,"gas"
"6301",557798,2015,"gas"
"6305",71039,2015,"gas"
"6307",9868,2015,"gas"
"6311",36913,2015,"gas"
"6312",8602,2015,"gas"
"6321",102536,2015,"gas"
"6325",213717,2015,"gas"
"6333",151821,2015,"gas"
"6336",196794,2015,"gas"
"6342",2351,2015,"gas"
"6343",164982,2015,"gas"
"6351",214163,2015,"gas"
"6353",2445,2015,"gas"
"6361",264671,2015,"gas"
"6363",85534,2015,"gas"
"6365",108920,2015,"gas"
"6367",351480,2015,"gas"
"6369",254264,2015,"gas"
"6371",261945,2015,"gas"
"6372",365300,2015,"gas"
"6373",335421,2015,"gas"
"6374",455075,2015,"gas"
"6411",333309,2015,"gas"
"6412",305397,2015,"gas"
"6413",365990,2015,"gas"
"6414",306042,2015,"gas"
"6415",250503,2015,"gas"
"6416",259183,2015,"gas"
"6417",267895,2015,"gas"
"6418",266456,2015,"gas"
"6419",178940,2015,"gas"
"6422",11828,2015,"gas"
"6431",359202,2015,"gas"
"6432",175178,2015,"gas"
"6433",186750,2015,"gas"
"6436",122213,2015,"gas"
"6438",164518,2015,"gas"
"6439",44240,2015,"gas"
"6441",265279,2015,"gas"
"6442",111644,2015,"gas"
"6443",177066,2015,"gas"
"6444",226141,2015,"gas"
"6445",117133,2015,"gas"
"6446",177417,2015,"gas"
"6447",83925,2015,"gas"
"6451",215129,2015,"gas"
"6454",30888,2015,"gas"
"6456",35668,2015,"gas"
"6461",330697,2015,"gas"
"6462",261462,2015,"gas"
"6463",174215,2015,"gas"
"6464",164356,2015,"gas"
"6465",68036,2015,"gas"
"6466",336966,2015,"gas"
"6467",218132,2015,"gas"
"6468",28374,2015,"gas"
"6469",21906,2015,"gas"
"6471",233718,2015,"gas"
"6584",151027,2015,"gas"
"6585",141951,2015,"gas"
"6586",18362,2015,"gas"
"6587",31258,2015,"gas"
"6591",334094,2015,"gas"
"6595",78161,2015,"gas"
"6596",118238,2015,"gas"
"6598",94682,2015,"gas"
"6599",26287,2015,"gas"
"7165",39658,2015,"gas"
"7411",351544,2015,"gas"
"7412",403207,2015,"gas"
"7413",264203,2015,"gas"
"7414",197006,2015,"gas"
"7415",293232,2015,"gas"
"7416",122820,2015,"gas"
"7417",100530,2015,"gas"
"7418",191553,2015,"gas"
"7419",97139,2015,"gas"
"7421",157884,2015,"gas"
"7422",71502,2015,"gas"
"7423",199399,2015,"gas"
"7424",91959,2015,"gas"
"7425",189776,2015,"gas"
"7427",3175,2015,"gas"
"7428",1942,2015,"gas"
"7429",41188,2015,"gas"
"7431",217889,2015,"gas"
"7433",213852,2015,"gas"
"7434",59573,2015,"gas"
"7435",20033,2015,"gas"
"7437",271885,2015,"gas"
"7439",10274,2015,"gas"
"7441",246529,2015,"gas"
"7442",454350,2015,"gas"
"7443",285467,2015,"gas"
"7447",289742,2015,"gas"
"7448",104605,2015,"gas"
"7451",480987,2015,"gas"
"7461",472443,2015,"gas"
"7462",491099,2015,"gas"
"7463",120416,2015,"gas"
"7481",438625,2015,"gas"
"7482",445154,2015,"gas"
"7483",91367,2015,"gas"
"7495",1789,2015,"gas"
"7511",294993,2015,"gas"
"7512",250337,2015,"gas"
"7513",182431,2015,"gas"
"7514",202440,2015,"gas"
"7521",380373,2015,"gas"
"7522",238129,2015,"gas"
"7523",309065,2015,"gas"
"7524",141124,2015,"gas"
"7525",15363,2015,"gas"
"7531",373932,2015,"gas"
"7532",206351,2015,"gas"
"7533",164903,2015,"gas"
"7534",330821,2015,"gas"
"7535",160017,2015,"gas"
"7536",3001,2015,"gas"
"7541",135973,2015,"gas"
"7542",327333,2015,"gas"
"7543",182780,2015,"gas"
"7544",287967,2015,"gas"
"7545",498961,2015,"gas"
"7546",26870,2015,"gas"
"7547",126499,2015,"gas"
"7548",158189,2015,"gas"
"7551",213728,2015,"gas"
"7552",459107,2015,"gas"
"7553",415865,2015,"gas"
"7554",118302,2015,"gas"
"7555",399110,2015,"gas"
"7556",531277,2015,"gas"
"7557",420248,2015,"gas"
"7558",3575,2015,"gas"
"7581",348048,2015,"gas"
"7582",242479,2015,"gas"
"7585",26229,2015,"gas"
"7586",180180,2015,"gas"
"7587",146331,2015,"gas"
"7588",33129,2015,"gas"
"7645",2165,2015,"gas"
"7685",47205,2015,"gas"
"7687",57771,2015,"gas"
"7688",74215,2015,"gas"
"7711",377308,2015,"gas"
"7715",5610,2015,"gas"
"7721",296926,2015,"gas"
"7722",332657,2015,"gas"
"7731",494075,2015,"gas"
"7734",13366,2015,"gas"
"7735",23375,2015,"gas"
"7736",11454,2015,"gas"
"7737",18101,2015,"gas"
"7738",36949,2015,"gas"
"7739",23418,2015,"gas"
"7742",3634,2015,"gas"
"7761",209161,2015,"gas"
"7764",19821,2015,"gas"
"7765",72782,2015,"gas"
"7766",61829,2015,"gas"
"7811",192591,2015,"gas"
"7812",403014,2015,"gas"
"7813",19502,2015,"gas"
"7814",79027,2015,"gas"
"7815",272277,2015,"gas"
"7821",55908,2015,"gas"
"7822",172499,2015,"gas"
"7823",284399,2015,"gas"
"7824",300453,2015,"gas"
"7825",89137,2015,"gas"
"7826",142895,2015,"gas"
"7827",270239,2015,"gas"
"7828",62817,2015,"gas"
"7831",173204,2015,"gas"
"7833",221250,2015,"gas"
"7841",125550,2015,"gas"
"7842",3668,2015,"gas"
"7843",33630,2015,"gas"
"7844",104337,2015,"gas"
"7845",10113,2015,"gas"
"7846",33295,2015,"gas"
"7847",8714,2015,"gas"
"7848",108314,2015,"gas"
"7849",20062,2015,"gas"
"7851",29444,2015,"gas"
"7852",13628,2015,"gas"
"7853",4615,2015,"gas"
"7854",78801,2015,"gas"
"7855",17846,2015,"gas"
"7856",5565,2015,"gas"
"7858",6570,2015,"gas"
"7859",3235,2015,"gas"
"7871",36424,2015,"gas"
"7872",64115,2015,"gas"
"7873",100283,2015,"gas"
"7874",17983,2015,"gas"
"7875",91994,2015,"gas"
"7876",188232,2015,"gas"
"7877",9371,2015,"gas"
"7881",387736,2015,"gas"
"7884",89908,2015,"gas"
"7885",80290,2015,"gas"
"7887",243642,2015,"gas"
"7889",7511,2015,"gas"
"7891",491918,2015,"gas"
"7892",6724,2015,"gas"
"7894",135907,2015,"gas"
"7895",49171,2015,"gas"
"7910",5600,2015,"gas"
"7912",2617,2015,"gas"
"7936",9111,2015,"gas"
"7937",2409,2015,"gas"
"7938",37779,2015,"gas"
"8011",411858,2015,"gas"
"8012",248901,2015,"gas"
"8013",236841,2015,"gas"
"8014",377466,2015,"gas"
"8015",96805,2015,"gas"
"8016",201662,2015,"gas"
"8017",216410,2015,"gas"
"8019",112563,2015,"gas"
"8021",187525,2015,"gas"
"8022",162998,2015,"gas"
"8023",201525,2015,"gas"
"8024",199085,2015,"gas"
"8025",47940,2015,"gas"
"8026",76186,2015,"gas"
"8031",215355,2015,"gas"
"8032",357317,2015,"gas"
"8033",123556,2015,"gas"
"8034",56601,2015,"gas"
"8035",6754,2015,"gas"
"8041",20499,2015,"gas"
"8042",202060,2015,"gas"
"8043",345189,2015,"gas"
"8044",7745,2015,"gas"
"8055",19226,2015,"gas"
"8061",266134,2015,"gas"
"8079",9096,2015,"gas"
"8097",14128,2015,"gas"
"8101",284675,2015,"gas"
"8102",335460,2015,"gas"
"8103",149958,2015,"gas"
"8105",108570,2015,"gas"
"8106",65392,2015,"gas"
"8107",45181,2015,"gas"
"8111",143503,2015,"gas"
"8112",45162,2015,"gas"
"8121",318456,2015,"gas"
"8124",66999,2015,"gas"
"8131",317579,2015,"gas"
"8141",335784,2015,"gas"
"8144",14976,2015,"gas"
"8146",10201,2015,"gas"
"8147",8606,2015,"gas"
"8148",55974,2015,"gas"
"8151",81864,2015,"gas"
"8152",107040,2015,"gas"
"8154",2945,2015,"gas"
"8196",28129,2015,"gas"
"8198",4859,2015,"gas"
"8261",283981,2015,"gas"
"8262",208620,2015,"gas"
"8263",129214,2015,"gas"
"8264",79236,2015,"gas"
"8265",405821,2015,"gas"
"8266",214497,2015,"gas"
"8267",23937,2015,"gas"
"8271",370019,2015,"gas"
"8274",32141,2015,"gas"
"8275",21280,2015,"gas"
"8276",24962,2015,"gas"
"8277",30350,2015,"gas"
"8278",35115,2015,"gas"
"8281",390076,2015,"gas"
"8291",3762,2015,"gas"
"8293",3723,2015,"gas"
"8294",5519,2015,"gas"
"8301",73548,2015,"gas"
"8302",349827,2015,"gas"
"8303",352566,2015,"gas"
"8304",172412,2015,"gas"
"8305",22267,2015,"gas"
"8307",126078,2015,"gas"
"8308",66270,2015,"gas"
"8309",68539,2015,"gas"
"8311",64241,2015,"gas"
"8312",77189,2015,"gas"
"8313",64277,2015,"gas"
"8314",59864,2015,"gas"
"8315",73827,2015,"gas"
"8316",157085,2015,"gas"
"8317",71100,2015,"gas"
"8321",532162,2015,"gas"
"8322",110184,2015,"gas"
"8325",162315,2015,"gas"
"8326",100693,2015,"gas"
"8388",24093,2015,"gas"
"8389",17683,2015,"gas"
"8391",178210,2015,"gas"
"8392",49739,2015,"gas"
"8393",14217,2015,"gas"
"8394",15857,2015,"gas"
"8395",52196,2015,"gas"
"8396",5016,2015,"gas"
"8397",39275,2015,"gas"
"8398",24072,2015,"gas"
"8401",344209,2015,"gas"
"8403",12988,2015,"gas"
"8404",46613,2015,"gas"
"8405",19366,2015,"gas"
"8406",74025,2015,"gas"
"8407",46845,2015,"gas"
"8408",64816,2015,"gas"
"8409",38527,2015,"gas"
"8412",3046,2015,"gas"
"8421",97007,2015,"gas"
"8422",21476,2015,"gas"
"8423",54604,2015,"gas"
"8424",42134,2015,"gas"
"8425",11121,2015,"gas"
"8426",244631,2015,"gas"
"8427",17353,2015,"gas"
"8428",27850,2015,"gas"
"8431",457096,2015,"gas"
"8432",32985,2015,"gas"
"8433",164079,2015,"gas"
"8434",47881,2015,"gas"
"8435",92432,2015,"gas"
"8437",7228,2015,"gas"
"8447",6687,2015,"gas"
"8461",32101,2015,"gas"
"8462",8316,2015,"gas"
"8463",29491,2015,"gas"
"8464",50352,2015,"gas"
"8465",81705,2015,"gas"
"8466",2028,2015,"gas"
"8467",13372,2015,"gas"
"8468",17875,2015,"gas"
"8469",9356,2015,"gas"
"8471",486162,2015,"gas"
"8472",38807,2015,"gas"
"8474",50516,2015,"gas"
"8475",25035,2015,"gas"
"8476",14201,2015,"gas"
"8477",3354,2015,"gas"
"8478",14487,2015,"gas"
"8479",13860,2015,"gas"
"8481",5043,2015,"gas"
"8482",15379,2015,"gas"
"8483",24687,2015,"gas"
"8484",19273,2015,"gas"
"8485",26895,2015,"gas"
"8486",16751,2015,"gas"
"8487",14383,2015,"gas"
